NUMBER_OF_SALES,TOTAL_REVENUE,NUMBER_OF_UNIT_SOLD,PURCHASE_DATE,MONTH_ID,DAY_OF_WEEK,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
5,45.00,18,2023-02-12,202302,Sun,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
4,45.00,10,2023-02-12,202302,Sun,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
5,35.70,14,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
2,15.00,4,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Almond Croissant,Pastry
1,19.00,4,2023-02-12,202302,Sun,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
4,26.00,8,2023-02-12,202302,Sun,Astoria,Bakery,Hazelnut Biscotti,Biscotti
6,56.00,16,2023-02-12,202302,Sun,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6,50.00,20,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
4,36.00,12,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
1,39.50,2,2023-02-12,202302,Sun,Lower Manhattan,Coffee beans,Jamacian Coffee River,Premium Beans
4,52.50,14,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Latte,Barista Espresso
5,37.50,10,2023-02-12,202302,Sun,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
3,54.00,12,2023-02-12,202302,Sun,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
4,16.00,8,2023-02-12,202302,Sun,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
6,40.00,20,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1,17.90,2,2023-02-12,202302,Sun,Astoria,Loose Tea,Lemon Grass,Herbal tea
3,20.00,8,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6,76.00,16,2023-02-12,202302,Sun,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
4,35.00,14,2023-02-12,202302,Sun,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
3,37.50,10,2023-02-12,202302,Sun,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
2,13.00,4,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Cranberry Scone,Scone
7,40.00,20,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
3,19.60,8,2023-02-12,202302,Sun,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
7,50.00,20,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
2,15.00,6,2023-02-12,202302,Sun,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6,72.00,16,2023-02-12,202302,Sun,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
3,24.00,8,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
4,48.00,16,2023-02-12,202302,Sun,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
5,40.00,16,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
1,12.00,4,2023-02-12,202302,Sun,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
4,36.00,12,2023-02-12,202302,Sun,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
6,16.00,20,2023-02-12,202302,Sun,Astoria,Flavours,Chocolate syrup,Regular syrup
3,37.50,10,2023-02-12,202302,Sun,Astoria,Coffee,Cappuccino,Barista Espresso
4,49.00,14,2023-02-12,202302,Sun,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
5,37.50,10,2023-02-12,202302,Sun,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
4,26.00,8,2023-02-12,202302,Sun,Lower Manhattan,Bakery,Cranberry Scone,Scone
7,82.50,22,2023-02-12,202302,Sun,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
5,70.00,20,2023-02-12,202302,Sun,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
4,36.00,12,2023-02-12,202302,Sun,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
6,48.00,16,2023-02-12,202302,Sun,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
2,12.00,4,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
2,20.00,8,2023-02-12,202302,Sun,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
5,36.00,12,2023-02-12,202302,Sun,Astoria,Coffee,Espresso shot,Barista Espresso
5,40.00,16,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
6,48.00,16,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
2,6.40,8,2023-02-12,202302,Sun,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
1,29.50,2,2023-02-12,202302,Sun,Astoria,Coffee beans,Espresso Roast,Espresso Beans
2,30.40,4,2023-02-12,202302,Sun,Astoria,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate
2,25.50,6,2023-02-12,202302,Sun,Astoria,Coffee,Latte Rg,Barista Espresso
1,17.00,4,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
5,45.00,18,2023-02-12,202302,Sun,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
5,26.40,12,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
6,54.00,18,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
5,37.50,10,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
4,36.00,12,2023-02-12,202302,Sun,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
6,42.00,12,2023-02-12,202302,Sun,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
5,35.00,14,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
6,35.20,16,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
1,6.50,2,2023-02-12,202302,Sun,Astoria,Bakery,Ginger Scone,Scone
3,51.00,12,2023-02-12,202302,Sun,Astoria,Coffee,Cappuccino Lg,Barista Espresso
2,35.80,4,2023-02-12,202302,Sun,Astoria,Loose Tea,Earl Grey,Black tea
2,20.40,8,2023-02-12,202302,Sun,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,82.50,22,2023-02-12,202302,Sun,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
3,22.00,10,2023-02-12,202302,Sun,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
3,22.50,6,2023-02-12,202302,Sun,Astoria,Bakery,Jumbo Savory Scone,Scone
5,35.00,10,2023-02-12,202302,Sun,Lower Manhattan,Bakery,Croissant,Pastry
2,15.00,6,2023-02-12,202302,Sun,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
2,27.00,6,2023-02-11,202302,Sat,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
4,26.00,8,2023-02-12,202302,Sun,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
2,12.00,4,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
5,37.50,10,2023-02-12,202302,Sun,Astoria,Bakery,Chocolate Croissant,Pastry
2,180.00,4,2023-02-12,202302,Sun,Hell's Kitchen,Coffee beans,Civet Cat,Premium Beans
3,6.40,8,2023-02-12,202302,Sun,Astoria,Flavours,Carmel syrup,Regular syrup
4,16.00,8,2023-02-12,202302,Sun,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6,48.40,22,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
2,32.00,8,2023-02-12,202302,Sun,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6,42.00,12,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Croissant,Pastry
3,21.00,6,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
1,9.80,4,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
5,60.00,20,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
2,35.80,4,2023-02-12,202302,Sun,Astoria,Loose Tea,Traditional Blend Chai,Chai tea
3,34.00,8,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
5,30.00,10,2023-02-12,202302,Sun,Astoria,Bakery,Oatmeal Scone,Scone
7,54.00,18,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
1,6.50,2,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Ginger Scone,Scone
2,13.00,4,2023-02-12,202302,Sun,Astoria,Bakery,Cranberry Scone,Scone
2,12.40,4,2023-02-12,202302,Sun,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1,8.00,2,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
2,24.00,8,2023-02-12,202302,Sun,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
1,21.90,2,2023-02-12,202302,Sun,Hell's Kitchen,Loose Tea,Spicy Eye Opener Chai,Chai tea
4,40.80,16,2023-02-12,202302,Sun,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
1,4.40,2,2023-02-12,202302,Sun,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
1,30.00,2,2023-02-12,202302,Sun,Hell's Kitchen,Coffee beans,Columbian Medium Roast,Gourmet Beans
3,36.00,12,2023-02-12,202302,Sun,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
1,15.20,2,2023-02-12,202302,Sun,Lower Manhattan,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate
2,10.00,4,2023-02-12,202302,Sun,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
6,16.00,20,2023-02-12,202302,Sun,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup
2,18.00,6,2023-02-12,202302,Sun,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
3,28.00,8,2023-02-12,202302,Sun,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
1,42.00,2,2023-02-12,202302,Sun,Hell's Kitchen,Coffee beans,Ethiopia,Gourmet Beans
1,36.00,2,2023-02-12,202302,Sun,Hell's Kitchen,Coffee beans,Brazilian - Organic,Organic Beans
5,60.00,16,2023-02-12,202302,Sun,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
2,43.80,4,2023-02-12,202302,Sun,Lower Manhattan,Loose Tea,Spicy Eye Opener Chai,Chai tea
3,15.00,6,2023-02-12,202302,Sun,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
1,17.90,2,2023-02-12,202302,Sun,Hell's Kitchen,Loose Tea,Lemon Grass,Herbal tea
3,21.00,6,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
6,40.00,20,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
3,8.00,10,2023-02-12,202302,Sun,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
4,37.20,12,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
3,30.00,12,2023-02-12,202302,Sun,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
3,37.50,10,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Latte,Barista Espresso
1,3.20,4,2023-02-12,202302,Sun,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup
2,14.00,4,2023-02-12,202302,Sun,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
2,22.50,6,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
2,4.80,6,2023-02-12,202302,Sun,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
5,50.00,20,2023-02-12,202302,Sun,Astoria,Tea,Earl Grey Rg,Brewed Black tea
1,12.40,4,2023-02-12,202302,Sun,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1,6.00,2,2023-02-12,202302,Sun,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
3,42.00,12,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
2,8.00,4,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
1,7.50,2,2023-02-12,202302,Sun,Astoria,Bakery,Almond Croissant,Pastry
2,14.00,4,2023-02-12,202302,Sun,Astoria,Bakery,Ginger Biscotti,Biscotti
1,9.50,2,2023-02-12,202302,Sun,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
2,14.70,6,2023-02-12,202302,Sun,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
1,1.60,2,2023-02-12,202302,Sun,Astoria,Flavours,Hazelnut syrup,Regular syrup
1,45.00,2,2023-02-12,202302,Sun,Lower Manhattan,Coffee beans,Organic Decaf Blend,Organic Beans
1,24.00,2,2023-02-12,202302,Sun,Hell's Kitchen,Branded,I Need My Bean! Diner mug,Housewares
1,90.00,2,2023-02-12,202302,Sun,Lower Manhattan,Coffee beans,Civet Cat,Premium Beans
1,12.00,4,2023-02-12,202302,Sun,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
4,30.00,8,2023-02-12,202302,Sun,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
2,84.00,4,2023-02-12,202302,Sun,Lower Manhattan,Coffee beans,Ethiopia,Gourmet Beans
1,17.90,2,2023-02-12,202302,Sun,Hell's Kitchen,Loose Tea,English Breakfast,Black tea
1,17.90,2,2023-02-12,202302,Sun,Astoria,Loose Tea,Peppermint,Herbal tea
1,3.20,4,2023-02-12,202302,Sun,Astoria,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
1,36.00,2,2023-02-12,202302,Sun,Hell's Kitchen,Coffee beans,Our Old Time Diner Blend,House blend Beans
2,56.00,4,2023-02-12,202302,Sun,Hell's Kitchen,Branded,I Need My Bean! Latte cup,Housewares
1,12.40,4,2023-02-12,202302,Sun,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
1,12.00,4,2023-02-12,202302,Sun,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
3,25.00,10,2023-02-12,202302,Sun,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
4,48.00,12,2023-02-13,202302,Mon,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
2,12.00,4,2023-02-13,202302,Mon,Astoria,Coffee,Espresso shot,Barista Espresso
5,56.00,16,2023-02-13,202302,Mon,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
4,35.00,14,2023-02-13,202302,Mon,Astoria,Tea,English Breakfast Rg,Brewed Black tea
5,49.60,16,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
3,42.50,10,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
4,9.60,12,2023-02-13,202302,Mon,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
3,19.50,6,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Cranberry Scone,Scone
6,60.00,20,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
2,20.00,8,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6,45.00,12,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Almond Croissant,Pastry
4,54.00,12,2023-02-13,202302,Mon,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
4,25.00,10,2023-02-13,202302,Mon,Astoria,Tea,Earl Grey Rg,Brewed Black tea
2,15.00,4,2023-02-13,202302,Mon,Astoria,Bakery,Chocolate Croissant,Pastry
4,42.00,14,2023-02-13,202302,Mon,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
4,60.00,16,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
7,19.20,24,2023-02-13,202302,Mon,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup
4,36.00,8,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
5,50.00,20,2023-02-13,202302,Mon,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
4,30.00,8,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
6,66.00,22,2023-02-13,202302,Mon,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
5,54.00,18,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
5,37.50,10,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
4,36.00,12,2023-02-13,202302,Mon,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea
3,47.50,10,2023-02-13,202302,Mon,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
3,30.00,8,2023-02-13,202302,Mon,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
5,36.00,18,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
2,18.00,4,2023-02-13,202302,Mon,Astoria,Bakery,Scottish Cream Scone ,Scone
5,32.00,16,2023-02-13,202302,Mon,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
5,37.50,10,2023-02-13,202302,Mon,Astoria,Bakery,Almond Croissant,Pastry
2,30.00,8,2023-02-13,202302,Mon,Astoria,Coffee,Latte,Barista Espresso
2,4.80,6,2023-02-13,202302,Mon,Astoria,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
4,63.00,14,2023-02-13,202302,Mon,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
6,66.00,22,2023-02-13,202302,Mon,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
2,18.00,6,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
4,42.50,10,2023-02-13,202302,Mon,Astoria,Coffee,Cappuccino Lg,Barista Espresso
4,11.20,14,2023-02-13,202302,Mon,Astoria,Flavours,Chocolate syrup,Regular syrup
3,8.00,10,2023-02-13,202302,Mon,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup
7,91.00,26,2023-02-13,202302,Mon,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
2,20.00,8,2023-02-13,202302,Mon,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
7,84.00,28,2023-02-13,202302,Mon,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
4,72.00,16,2023-02-13,202302,Mon,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
4,40.00,16,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
1,21.90,2,2023-02-13,202302,Mon,Hell's Kitchen,Loose Tea,Spicy Eye Opener Chai,Chai tea
6,49.00,20,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
3,22.00,10,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
2,13.00,4,2023-02-13,202302,Mon,Hell's Kitchen,Bakery,Ginger Scone,Scone
2,35.80,4,2023-02-13,202302,Mon,Hell's Kitchen,Loose Tea,Lemon Grass,Herbal tea
7,50.00,20,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
7,49.00,14,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Croissant,Pastry
6,66.00,22,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
4,30.00,12,2023-02-13,202302,Mon,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
6,45.00,12,2023-02-13,202302,Mon,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
9,64.00,32,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
3,30.00,10,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
4,66.50,14,2023-02-13,202302,Mon,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
6,55.00,22,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
2,15.00,6,2023-02-13,202302,Mon,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
4,35.00,14,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
3,36.00,12,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
5,37.50,10,2023-02-13,202302,Mon,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
4,49.00,14,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
7,78.00,26,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
3,9.60,12,2023-02-13,202302,Mon,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup
6,75.00,20,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
7,63.70,26,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
3,25.00,10,2023-02-13,202302,Mon,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6,39.00,12,2023-02-13,202302,Mon,Astoria,Bakery,Hazelnut Biscotti,Biscotti
7,55.00,22,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
7,61.20,24,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
3,24.00,8,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
2,18.00,6,2023-02-13,202302,Mon,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
5,54.00,18,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
5,35.00,14,2023-02-13,202302,Mon,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
2,17.60,8,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
5,14.40,18,2023-02-13,202302,Mon,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
4,35.00,14,2023-02-13,202302,Mon,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
4,35.00,14,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
5,52.50,14,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Latte,Barista Espresso
7,14.40,18,2023-02-13,202302,Mon,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
4,40.00,16,2023-02-13,202302,Mon,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
4,28.00,8,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
4,40.00,16,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6,60.00,20,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
4,60.00,16,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
4,24.00,8,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Oatmeal Scone,Scone
3,30.00,10,2023-02-13,202302,Mon,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
2,13.00,4,2023-02-13,202302,Mon,Hell's Kitchen,Bakery,Cranberry Scone,Scone
3,19.50,6,2023-02-13,202302,Mon,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
5,40.00,20,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
1,6.50,2,2023-02-13,202302,Mon,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti
5,60.00,16,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
1,1.60,2,2023-02-13,202302,Mon,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup
4,42.00,14,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
5,26.40,12,2023-02-13,202302,Mon,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
3,21.00,6,2023-02-13,202302,Mon,Astoria,Bakery,Ginger Biscotti,Biscotti
2,12.00,4,2023-02-13,202302,Mon,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
5,36.00,12,2023-02-13,202302,Mon,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
5,35.00,14,2023-02-13,202302,Mon,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
5,63.00,18,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
1,5.00,2,2023-02-13,202302,Mon,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
3,31.00,10,2023-02-13,202302,Mon,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
3,28.00,8,2023-02-13,202302,Mon,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
2,24.00,8,2023-02-13,202302,Mon,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
1,6.00,2,2023-02-13,202302,Mon,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
5,66.50,14,2023-02-13,202302,Mon,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
6,45.00,12,2023-02-13,202302,Mon,Hell's Kitchen,Bakery,Almond Croissant,Pastry
2,25.50,6,2023-02-13,202302,Mon,Astoria,Coffee,Latte Rg,Barista Espresso
6,90.00,24,2023-02-13,202302,Mon,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
1,21.90,2,2023-02-08,202302,Wed,Astoria,Loose Tea,Spicy Eye Opener Chai,Chai tea
1,8.50,2,2023-02-09,202302,Thu,Astoria,Coffee,Latte Rg,Barista Espresso
1,24.00,2,2023-02-10,202302,Fri,Lower Manhattan,Branded,I Need My Bean! Diner mug,Housewares
